Id,Name,DisplayName,Description,Type,Category,Price,Edibility,IsDrink,SpriteIndex,CanBeGivenAsGift,CanBeTrashed,ExcludeFromShippingCollection,ContextTags
Moss,Moss,[LocalizedText Strings\Objects:Moss_Name],[LocalizedText Strings\Objects:Moss_Description],Basic,-16,5,-300,False,38,True,True,False,color_green
MossySeed,Mossy Seed,[LocalizedText Strings\Objects:MossySeed_Name],[LocalizedText Strings\Objects:MossySeed_Description],Crafting,-74,100,-300,False,39,True,True,False,
GreenRainWeeds0,GreenRainWeeds0,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,40,True,True,False,
GreenRainWeeds1,GreenRainWeeds1,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,41,True,True,False,
GreenRainWeeds2,GreenRainWeeds2,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,42,True,True,False,
GreenRainWeeds3,GreenRainWeeds3,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,43,True,True,False,
GreenRainWeeds4,GreenRainWeeds4,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,48,True,True,False,
GreenRainWeeds5,GreenRainWeeds5,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,49,True,True,False,
GreenRainWeeds6,GreenRainWeeds6,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,50,True,True,False,
GreenRainWeeds7,GreenRainWeeds7,[LocalizedText Strings\Objects:GreenRainWeeds_Name],[LocalizedText Strings\Objects:GreenRainWeeds_Description],Litter,-999,0,-300,False,51,True,True,False,
SonarBobber,Sonar Bobber,[LocalizedText Strings\Objects:SonarBobber_Name],[LocalizedText Strings\Objects:SonarBobber_Description],Basic,-22,250,-300,False,56,True,True,False,color_gray
SpecificBait,Bait,[LocalizedText Strings\Objects:SpecificBait_Name],[LocalizedText Strings\Objects:SpecificBait_Description],Basic,-21,5,-300,False,57,True,True,False,use_reverse_name_for_sorting
TentKit,Tent Kit,[LocalizedText Strings\Objects:TentKit_Name],[LocalizedText Strings\Objects:TentKit_Description],Crafting,0,200,-300,False,59,True,True,False,color_brown
VolcanoGoldNode,Stone,[LocalizedText Strings\Objects:VolcanoGoldNode_Name],[LocalizedText Strings\Objects:VolcanoGoldNode_Description],Litter,-999,0,-300,False,60,True,True,False,
MysticTreeSeed,Mystic Tree Seed,[LocalizedText Strings\Objects:MysticTreeSeed_Name],[LocalizedText Strings\Objects:MysticTreeSeed_Description],Crafting,-74,100,-300,False,61,True,True,False,
MysticSyrup,Mystic Syrup,[LocalizedText Strings\Objects:MysticSyrup_Name],[LocalizedText Strings\Objects:MysticSyrup_Description],Basic,-27,1000,200,True,62,True,True,False,color_cyan
Raisins,Raisins,[LocalizedText Strings\Objects:Raisins_Name],[LocalizedText Strings\Objects:Raisins_Description],Basic,-26,600,50,False,63,True,True,False,color_purple
DriedFruit,Dried,[LocalizedText Strings\Objects:DriedFruit_Name],[LocalizedText Strings\Objects:DriedFruit_Description],Basic,-26,25,-300,False,64,True,True,False,
DriedMushrooms,Dried,[LocalizedText Strings\Objects:DriedMushrooms_Name],[LocalizedText Strings\Objects:DriedMushrooms_Description],Basic,-26,25,-300,False,66,True,True,False,
StardropTea,Stardrop Tea,[LocalizedText Strings\Objects:StardropTea_Name],[LocalizedText Strings\Objects:StardropTea_Description],Basic,0,77,-300,False,68,True,True,False,color_iridium
PrizeTicket,Prize Ticket,[LocalizedText Strings\Objects:PrizeTicket_Name],[LocalizedText Strings\Objects:PrizeTicket_Description],Basic,0,1,-300,False,69,False,True,False,color_red
GoldCoin,Gold Coin,[LocalizedText Strings\Objects:GoldCoin_Name],[LocalizedText Strings\Objects:GoldCoin_Description],Basic,0,1,-300,False,70,True,True,False,
TreasureTotem,Treasure Totem,[LocalizedText Strings\Objects:TreasureTotem_Name],[LocalizedText Strings\Objects:TreasureTotem_Description],Crafting,0,20,-300,False,71,True,True,False,"color_brown,not_placeable,totem_item"
ChallengeBait,Challenge Bait,[LocalizedText Strings\Objects:ChallengeBait_Name],[LocalizedText Strings\Objects:ChallengeBait_Description],Basic,-21,1,-300,False,72,True,True,False,
CarrotSeeds,Carrot Seeds,[LocalizedText Strings\Objects:CarrotSeeds_Name],[LocalizedText Strings\Objects:CarrotSeeds_Description],Seeds,-74,15,-300,False,84,True,True,False,color_brown
Carrot,Carrot,[LocalizedText Strings\Objects:Carrot_Name],[LocalizedText Strings\Objects:Carrot_Description],Basic,-75,35,30,False,80,True,True,False,"color_orange,dye_medium,season_spring"
SummerSquashSeeds,Summer Squash Seeds,[LocalizedText Strings\Objects:SummerSquashSeeds_Name],[LocalizedText Strings\Objects:SummerSquashSeeds_Description],Seeds,-74,20,-300,False,85,True,True,False,color_brown
SummerSquash,Summer Squash,[LocalizedText Strings\Objects:SummerSquash_Name],[LocalizedText Strings\Objects:SummerSquash_Description],Basic,-75,45,25,False,81,True,True,False,"color_yellow,dye_medium,season_summer"
BroccoliSeeds,Broccoli Seeds,[LocalizedText Strings\Objects:BroccoliSeeds_Name],[LocalizedText Strings\Objects:BroccoliSeeds_Description],Seeds,-74,40,-300,False,86,True,True,False,color_brown
Broccoli,Broccoli,[LocalizedText Strings\Objects:Broccoli_Name],[LocalizedText Strings\Objects:Broccoli_Description],Basic,-75,70,25,False,82,True,True,False,"color_green,dye_medium,season_fall"
PowdermelonSeeds,Powdermelon Seeds,[LocalizedText Strings\Objects:PowdermelonSeeds_Name],[LocalizedText Strings\Objects:PowdermelonSeeds_Description],Seeds,-74,20,-300,False,87,True,True,False,color_brown
Powdermelon,Powdermelon,[LocalizedText Strings\Objects:Powdermelon_Name],[LocalizedText Strings\Objects:Powdermelon_Description],Basic,-79,60,25,False,83,True,True,False,"color_white,dye_medium,season_winter"
SeedSpot,Seed Spot,[LocalizedText Strings\Objects:ArtifactSpot_Name],[LocalizedText Strings\Objects:ArtifactSpot_Description],asdf,0,0,-300,False,88,True,True,False,
SmokedFish,Smoked,[LocalizedText Strings\Objects:SmokedFish_Name],[LocalizedText Strings\Objects:SmokedFish_Description],Basic,-26,25,-300,False,15,True,True,False,
PurpleBook,Book Of Stars,[LocalizedText Strings\Objects:PurpleBook_Name],[LocalizedText Strings\Objects:PurpleBook_Description],asdf,-103,2500,-300,False,89,True,True,False,"color_iridium,book_item"
SkillBook_0,Stardew Valley Almanac,[LocalizedText Strings\Objects:SkillBook0_Name],[LocalizedText Strings\Objects:SkillBook0_Description],asdf,-103,500,-300,False,90,True,True,False,"color_gold,book_item"
SkillBook_2,Woodcutter's Weekly,[LocalizedText Strings\Objects:SkillBook2_Name],[LocalizedText Strings\Objects:SkillBook2_Description],asdf,-103,500,-300,False,91,True,True,False,"color_green,book_item"
SkillBook_1,Bait And Bobber,[LocalizedText Strings\Objects:SkillBook1_Name],[LocalizedText Strings\Objects:SkillBook1_Description],asdf,-103,500,-300,False,92,True,True,False,"color_blue,book_item"
SkillBook_3,Mining Monthly,[LocalizedText Strings\Objects:SkillBook3_Name],[LocalizedText Strings\Objects:SkillBook3_Description],asdf,-103,500,-300,False,93,True,True,False,"color_brown,book_item"
SkillBook_4,Combat Quarterly,[LocalizedText Strings\Objects:SkillBook4_Name],[LocalizedText Strings\Objects:SkillBook4_Description],asdf,-103,500,-300,False,94,True,True,False,"color_red,book_item"
Book_Trash,The Alleyway Buffet,[LocalizedText Strings\Objects:Book_Trash_Name],[LocalizedText Strings\Objects:Book_Trash_Description],asdf,-102,3000,-300,False,102,True,True,False,"color_dark_gray,book_item,book_xp_foraging"
Book_Crabbing,The Art O' Crabbing,[LocalizedText Strings\Objects:Book_Crabbing_Name],[LocalizedText Strings\Objects:Book_Crabbing_Description],asdf,-102,1000,-300,False,103,True,True,False,"color_black,book_item,book_xp_fishing"
Book_Bombs,Dwarvish Safety Manual,[LocalizedText Strings\Objects:Book_Bombs_Name],[LocalizedText Strings\Objects:Book_Bombs_Description],asdf,-102,1000,-300,False,104,True,True,False,"color_red,book_item,book_xp_mining"
Book_Roe,Jewels Of The Sea,[LocalizedText Strings\Objects:Book_Roe_Name],[LocalizedText Strings\Objects:Book_Roe_Description],asdf,-102,800,-300,False,105,True,True,False,"color_orange,book_item,book_xp_fishing,fish_has_roe"
Book_WildSeeds,Ways Of The Wild,[LocalizedText Strings\Objects:Book_WildSeeds_Name],[LocalizedText Strings\Objects:Book_WildSeeds_Description],asdf,-102,1000,-300,False,106,True,True,False,"color_green,book_item,book_xp_foraging"
Book_Woodcutting,Woody's Secret,[LocalizedText Strings\Objects:Book_Woodcutting_Name],[LocalizedText Strings\Objects:Book_Woodcutting_Description],asdf,-102,500,-300,False,107,True,True,False,"color_brown,book_item,book_xp_foraging"
Book_Defense,"Jack Be Nimble, Jack Be Thick",[LocalizedText Strings\Objects:Book_Defense_Name],[LocalizedText Strings\Objects:Book_Defense_Description],asdf,-102,500,-300,False,108,True,True,False,"color_brown,book_item,book_xp_combat"
Book_Friendship,Friendship 101,[LocalizedText Strings\Objects:Book_Friendship_Name],[LocalizedText Strings\Objects:Book_Friendship_Description],asdf,-102,3000,-300,False,109,True,True,False,"color_pink,book_item"
Book_Void,Monster Compendium,[LocalizedText Strings\Objects:Book_Void_Name],[LocalizedText Strings\Objects:Book_Void_Description],asdf,-102,2000,-300,False,110,True,True,False,"color_black,book_item,book_xp_combat"
Book_Speed,Way Of The Wind pt. 1,[LocalizedText Strings\Objects:Book_Speed_Name],[LocalizedText Strings\Objects:Book_Speed_Description],asdf,-102,5000,-300,False,111,True,True,False,"color_iron,book_item"
Book_Marlon,Mapping Cave Systems,[LocalizedText Strings\Objects:Book_Marlon_Name],[LocalizedText Strings\Objects:Book_Marlon_Description],asdf,-102,4000,-300,False,112,True,True,False,"color_dark_gray,book_item,book_xp_combat"
Book_PriceCatalogue,Price Catalogue,[LocalizedText Strings\Objects:Book_PriceCatalogue_Name],[LocalizedText Strings\Objects:Book_PriceCatalogue_Description],asdf,-102,1000,-300,False,114,True,True,False,"color_gold,book_item"
Book_QueenOfSauce,Queen Of Sauce Cookbook,[LocalizedText Strings\Objects:Book_QueenOfSauce_Name],[LocalizedText Strings\Objects:Book_QueenOfSauce_Description],asdf,-102,10000,-300,False,115,True,True,False,"color_blue,book_item"
Book_Diamonds,The Diamond Hunter,[LocalizedText Strings\Objects:Book_Diamonds_Name],[LocalizedText Strings\Objects:Book_Diamonds_Description],asdf,-102,1000,-300,False,116,True,True,False,"color_cyan,book_item,book_xp_mining"
Book_Mystery,Book of Mysteries,[LocalizedText Strings\Objects:Book_Mystery_Name],[LocalizedText Strings\Objects:Book_Mystery_Description],asdf,-102,3000,-300,False,117,True,True,False,"color_blue,book_item"
Book_AnimalCatalogue,Animal Catalogue,[LocalizedText Strings\Objects:Book_AnimalCatalogue_Name],[LocalizedText Strings\Objects:Book_AnimalCatalogue_Description],asdf,-102,2000,-300,False,118,True,True,False,"color_dark_pink,book_item"
Book_Speed2,Way Of The Wind pt. 2,[LocalizedText Strings\Objects:Book_Speed2_Name],[LocalizedText Strings\Objects:Book_Speed2_Description],asdf,-102,10000,-300,False,119,True,True,False,"color_cyan,book_item"
GoldenAnimalCracker,Golden Animal Cracker,[LocalizedText Strings\Objects:GoldenAnimalCracker_Name],[LocalizedText Strings\Objects:GoldenAnimalCracker_Description],asdf,0,1000,-300,False,121,True,True,False,color_gold
GoldenMysteryBox,Golden Mystery Box,[LocalizedText Strings\Objects:GoldenMysteryBox_Name],[LocalizedText Strings\Objects:MysteryBox_Description],Basic,0,0,-300,False,122,True,True,False,"geode,geode_crusher_ignored,color_gold,use_reverse_name_for_sorting"
SeaJelly,Sea Jelly,[LocalizedText Strings\Objects:SeaJelly_Name],[LocalizedText Strings\Objects:SeaJelly_Description],Fish,0,200,35,False,134,True,True,False,"color_cyan,fish_nonfish,counts_as_fish_catch,use_reverse_name_for_sorting"
CaveJelly,Cave Jelly,[LocalizedText Strings\Objects:CaveJelly_Name],[LocalizedText Strings\Objects:CaveJelly_Description],Fish,0,180,30,False,133,True,True,False,"color_red,fish_nonfish,counts_as_fish_catch,use_reverse_name_for_sorting"
RiverJelly,River Jelly,[LocalizedText Strings\Objects:RiverJelly_Name],[LocalizedText Strings\Objects:RiverJelly_Description],Fish,0,125,30,False,132,True,True,False,"color_green,fish_nonfish,counts_as_fish_catch,use_reverse_name_for_sorting"
Goby,Goby,[LocalizedText Strings\Objects:Goby_Name],[LocalizedText Strings\Objects:Goby_Description],Fish,-4,150,-25,False,135,True,True,False,"color_brown,fish_has_roe,fish_river,season_spring,season_summer,season_fall"
VolcanoCoalNode0,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,136,True,True,False,
VolcanoCoalNode1,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,137,True,True,False,
PotOfGold,PotOfGold,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],interactive,-999,0,-300,False,139,True,True,False,
Book_Artifact,Book_Artifact,[LocalizedText Strings\Objects:Book_Artifact_Name],[LocalizedText Strings\Objects:Book_Artifact_Description],asdf,-102,500,-300,False,140,True,True,False,"color_brown,book_item"
Book_Horse,Book_Horse,[LocalizedText Strings\Objects:Book_Riding_Name],[LocalizedText Strings\Objects:Book_Riding_Description],asdf,-102,1000,-300,False,141,True,True,False,"color_brown,book_item"
ButterflyPowder,Butterfly Powder,[LocalizedText Strings\Objects:ButterflyPowder_Name],[LocalizedText Strings\Objects:ButterflyPowder_Description],Basic,0,0,-300,False,142,True,True,False,color_blue
PetLicense,Pet License,[LocalizedText Strings\Objects:PetLicense_Name],[LocalizedText Strings\Objects:PetLicense_Description],Basic,0,0,-300,False,138,True,True,False,
BlueGrassStarter,Blue Grass Starter,[LocalizedText Strings\Objects:BlueGrassStarter_Name],[LocalizedText Strings\Objects:BlueGrassStarter_Description],Crafting,0,50,-300,False,143,True,True,False,"color_blue,use_reverse_name_for_sorting"
MossSoup,Moss Soup,[LocalizedText Strings\Objects:MossSoup_Name],[LocalizedText Strings\Objects:MossSoup_Description],Cooking,-7,80,28,True,144,True,True,False,color_green
Book_Grass,Book_Grass,[LocalizedText Strings\Objects:GrassBook_Name],[LocalizedText Strings\Objects:GrassBook_Description],asdf,-102,1000,-300,False,145,True,True,False,"color_green,book_item"
BasicCoalNode0,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,146,True,True,False,
BasicCoalNode1,Stone,[LocalizedText Strings\Objects:Stone_NodeWithCoal_Name],[LocalizedText Strings\Objects:Stone_NodeWithCoal_Description],Litter,-999,0,-300,False,147,True,True,False,
